id,created_at,text
807800639325696000,2016-12-11 04:14:15,@mmay3r @arkblockchain @naval @arkblockchain Fiat levels incoming… https://t.co/HKgcntCzHe
807798698604306432,2016-12-11 04:06:32,RT @divraj: Bitcoin's black swan moment @VinnyLingham https://t.co/M9tRqFGhMx https://t.co/N3N1NjS43T
807553815205421056,2016-12-10 11:53:27,@divraj would be cool to see the matrix for each community. Have you seen @coingecko ?
807510552524115968,2016-12-10 09:01:33,"@fractalwatch The dotcom bubble paid for a lot. Browsers, javascript, routers and switches, DSL, early sites/content, therefore adoption…"
807448856082288641,2016-12-10 04:56:23,@bradmillscan Well I guess you could check the rich list so see the founders have been biggest winners. Best VCs tend to be prior founders
807419370586525696,2016-12-10 02:59:13,The real problem with #bitcoin is... https://t.co/U5j3Cnq51J
807415897828696065,2016-12-10 02:45:25,"#BitcoinJebus ""Fiat is a gangsta currency backed by armies, #bitcoin is a geek's currency backed by maths. The geek shall inherit the Earth"""
807382213171888128,2016-12-10 00:31:34,"@rogerkver royalty rights, intellectual property, stocks, mining rights, big data, patents, trademarks, rare collectables, pine forests..."
807191767472668672,2016-12-09 11:54:48,It took 10yrs for newspapers to be disrupted by the web. How long for banking to be disrupted by #bitcoin? https://t.co/MycGbDOyjk
807182051984089088,2016-12-09 11:16:12,"RT @TuurDemeester: Study estimates that digital dash lifted 194,000 Kenyans out of poverty. #mpesa
https://t.co/j9GpoynEDY https://t.co/qiN…"
806819507389874176,2016-12-08 11:15:35,"@aantonop wow, you've found a profitable #bitcoin company?"
806769262534610948,2016-12-08 07:55:55,"RT @ianberman: First shadow banks; now shady banks. Hmmm, $2T of under collateralized loans. That can't be a problem, right? #debt  https:/…"
806504116113420288,2016-12-07 14:22:20,RT @alistairmilne: Saxo Bank predict &gt;$2100 Bitcoin in 2017:  https://t.co/2kzpAkMrt6  (page 9)
806483816344752128,2016-12-07 13:01:40,LMAO #ethereum https://t.co/HUjNS1RNtQ
806172000712433664,2016-12-06 16:22:37,"@bp1990 @TuurDemeester nah, crash one was Dotcom that caused the recession. Crash 2 the retrace is approx the same. Charts can be misleading"
806157205758062592,2016-12-06 15:23:50,FBI has been using Zero Knowledge Proofs way before Zk-snarks LOL #bitcoin https://t.co/VwsRXhbfgl
806148637528985601,2016-12-06 14:49:47,We discuss this chart on this week’s @TheFILTERLive webcast https://t.co/Ydq04pUTZz https://t.co/BtkBldD4vg
805997815130255360,2016-12-06 04:50:28,"@derosetech @timoncc @vitalikbuterin My most used #ethereum related apps:
TheDAO → hacked
Mist → froze
Poloniex → to sell, worked!"
805659734372007936,2016-12-05 06:27:03,"@donaldmcintyre_ @vinnylingham Progressively plotting #bitcoin “addr last use date vs balance”, just gotta guess an expiry for lost coins https://t.co/Nfqn0Xq0iL"
805606798208028672,2016-12-05 02:56:42,"@dirkdup69 @vinnylingham volatility crazy small given @bitcoin’s tiny market, we’ll get to FOREX level in 2-3 years
https://t.co/sZuKQ8c1J2 https://t.co/MqcpnCckcn"
805491101335330816,2016-12-04 19:16:58,"@alistairmilne data from CoinMarketCap, plotly.js and my own code to sew it together."
805490320678920192,2016-12-04 19:13:52,"@tuurdemeester, how did you do the “#bitcoin as ecommerce currency” calc? I put it at $32k, conservatively. https://t.co/Y2tUqKVfV8"
805485208606646272,2016-12-04 18:53:33,"Nearly a #bitcoin all time high using @VinnyLingham’s method of dilution adjusted price. (treats BTC like a stock)
https://t.co/ckeEOlJJp3 https://t.co/fa3LdVKxSY"
804718733407055873,2016-12-02 16:07:51,China’s latest mining trend: Energy companies moving excess production into the “global #bitcoin battery” https://t.co/Jg3drX5YaL
804689204445790208,2016-12-02 14:10:31,RT @barrysilbert: Yet all of our cross border payment companies are breaking volume records nearly every month this year... https://t.co/CE…
804687641417371648,2016-12-02 14:04:18,@mip412 @KomodoPlatform afraid so. Get everyone to report them to Twitter to shut them down.
804302927389020160,2016-12-01 12:35:35,"@rogerhamilton, to quote Alan Watts a little life is like music and it's purpose is to dance. Not a race, with or without a finish line"
804300419354607620,2016-12-01 12:25:37,@MrChrisEllis @fluffyponyza now XMR too shares BTC's @bitfinex price vulnerability LOL.
804204938523852800,2016-12-01 06:06:13,"WARNING: @KomodoPlatform followers, there is a scam going on with Komodo handle called KomodoP(capital-i)atform that looks visually similar https://t.co/fcYQGLJ17t"
803848627923931136,2016-11-30 06:30:22,Leading or Lagging? Markets react much faster to missteps than committed dev projects. R3 took years before banks backed out. #ethereum https://t.co/n8eOoTtrLb
803787114752020480,2016-11-30 02:25:56,@Imskipadinski @BitcoinMagazine except mining pool distribution can change quite a bit over the course of days. Via changed 2% in one week.
803627987652329473,2016-11-29 15:53:37,"2/ Assumes velocity of spending will be similar to M2 USD, but since #bitcoin is hoarded, it will likely be a higher valuation in reality"
803627289070080000,2016-11-29 15:50:51,"1/ Applying monetary theory, #bitcoin, if it takes over all online commerce will push its value to $32k. https://t.co/Y2tUqKVfV8"
803480689848918016,2016-11-29 06:08:19,@chr1sa @TechCrunch Blackberry tinkered for 20 years with inventions before striking gold in mobile messaging. It's trying again.
803400225410805765,2016-11-29 00:48:34,RT @ianberman: On the heals of the UK's #snooperscharter comes Big Comrade from China. #Privacy is evaporating everywhere. https://t.co/pxd…
803232349785714688,2016-11-28 13:41:30,3/ This is miners support % vs how long we might have to wait until #SegWit activation (95% of last 2016 blocks). https://t.co/L0u9dXt7z0 https://t.co/6I09Hz8en9
803231043008368640,2016-11-28 13:36:18,2/ This is #bitcoin #SegWit support by block signals so far https://t.co/Fyp0SgOx3S
803230733686820864,2016-11-28 13:35:04,1/ This is #bitcoin #segwit support by miner’s sentiment. (I put this together from @BitcoinMagazine’s article:  https://t.co/n9vOjwol8T) https://t.co/CI7rTKBJZx
803076953301319680,2016-11-28 03:24:00,@tuurdemeester Ransomware on public infrastructure is the new security audit fee. Maybe I like this better. #antifragile
802322402445099008,2016-11-26 01:25:41,The US has cheaper wholesale electricity than China. Why do we see more #bitcoin mining in China? Is there a grey market for power? https://t.co/frDqSjHRIl
802312202044588032,2016-11-26 00:45:09,"""It's a feature not a bug"" LOL. #ethereum https://t.co/rtuxTxoAuK"
802172255383920640,2016-11-25 15:29:03,@TuurDemeester actually if China #bitcoin volume is included which definitely some of which is legitimate it's 99.5% BTC
802161808983236608,2016-11-25 14:47:33,"#India w/ capital controls, +30% world #bitcoin price &amp; cheap power rivalling #China, I expect to see a steep rise of Indian #bitcoin mining https://t.co/ETHvAzV4Z2"
802154331726180353,2016-11-25 14:17:50,RT @justmeger: @dangermouse117 @MrChrisEllis @whalepool For Forks Sake
802149912439730177,2016-11-25 14:00:17,"@cleantechnica, I put this together for your kind of audience."
802149498466095104,2016-11-25 13:58:38,#Solar PV could power the world by 2033. @TeslaMotors has until then to make enough batteries. #exponentialgrowth https://t.co/0mSTRkmWab
802133111970484224,2016-11-25 12:53:31,@MrChrisEllis @whalepool The Totally Forked Project
802131168275509248,2016-11-25 12:45:48,I could use iOS @AppStore altcoin approval as a sell signal. Just look at my @jaxx_io wallet list of alts. (DAO also approved not included) https://t.co/frui8qVY3M
802123358473048065,2016-11-25 12:14:46,@fluffyponyza @lethos333 LMAO
802123183604121600,2016-11-25 12:14:04,"@dykstranet pretty sure there's no ""if"" in many cases, more of a clear history of doing so. I'm looking forward to Nation State obsolescence"
801990827350200322,2016-11-25 03:28:08,@TuurDemeester those T&amp;Cs state they would keep EthSuisse going to provide security to the network. They didn't. Beach of their prospective.
801974780660301824,2016-11-25 02:24:22,@tuurdemeester and all I found on #ethereum’s EthSuisse is “scam” https://t.co/Vf5IcL2yqU
801973604711743489,2016-11-25 02:19:41,A bull market for VPNs incoming... https://t.co/g7ozIAjiFx
801967766236319744,2016-11-25 01:56:29,"It's a feature, not a bug! #ethereum https://t.co/PvI7XWgprw"
801959796194701312,2016-11-25 01:24:49,"This one goes out to the #bitcoin maximalists. Sorry #ethereum, I couldn’t resist. :-) https://t.co/L7nYNeIAtR"
801848580369616896,2016-11-24 18:02:53,"@barrysilbert $13m 24hr vol. So I’d short $ETH, announce a dump, buy the dip, dump the pump &amp; build on a blockchain that’s less hackable."
801844240795869184,2016-11-24 17:45:39,"@alistairmilne come to Ubud, Bali and dine in a world class restaurant with it. 0.01 #bitcoin is about right for a top meal."
801832776949346304,2016-11-24 17:00:06,I calculate only 93% of miners required for #bitcoin #segwit activation. ViaBTC’s 6.7% is not quite veto power https://t.co/L0u9dXt7z0 https://t.co/36wHWuStBA
801660794974765056,2016-11-24 05:36:42,"@ErikVoorhees @TuurDemeester it's v hard to send money out, even if u have a bank acc. Fly in. Sell BTC. Buy gold. Fly out."
801504628458209280,2016-11-23 19:16:09,"RT @BestBitcoinEx: Exponential rise in Bitcoin exchanges: BTC now strong means of transferring value between countries, communities, busine…"
801498000619016197,2016-11-23 18:49:49,RT @alistairmilne: Satoshi always imagined payment channels and 'off-chain' transactions settling on the blockchain: https://t.co/Iqi51Yg1Z…
801411518835265536,2016-11-23 13:06:10,"RT @adamludwin: While Bitcoin not mainstream, also not dead:
1) Tx volume at all-time high (see pic)
2) Price rising for last 18 mos
3) Ton…"
801409822142787584,2016-11-23 12:59:25,"RT @TeslaMotors: This island in American Samoa now runs on nearly 100% solar energy thanks to 5,300+ solar panels &amp; 60 Tesla Powerpacks htt…"
801404306033283072,2016-11-23 12:37:30,"RT @TuurDemeester: Man finds 100kg of gold in his own inherited home, has to surrender 45kg to the tax man. #France https://t.co/doQT01hN9u"
801363493366747136,2016-11-23 09:55:20,@rogerhamilton This is why tech like @8iReality will be important. @DownLinc
801361108812648448,2016-11-23 09:45:51,"@bambouclub Sources below:

USENIX paper 2015: 
https://t.co/n7PCzRTTd8 

UN world drug report 2016: 
https://t.co/y1DDGzXtP9"
801358273635041282,2016-11-23 09:34:35,"Cannabis sales daily 2015:
Darknets - 18m  (#bitcoin)
CO - 2.2m (legal)
CA - 7.4m (legal medical)
US Total - 15m (legal medical)"
801353017228488704,2016-11-23 09:13:42,25-30% of darknet sales is cannabis. That’s $15m of sales daily. Puts @PotCoin’s $2m market cap into perspective eh?. #bitcoin https://t.co/BBh45aswCK
801349224021499904,2016-11-23 08:58:38,#Silkroad still stands and the longest lasting dark market the world has seen so far (they don’t normally last very long). #bitcoin https://t.co/w4aWy1ttO4
801336510364708865,2016-11-23 08:08:06,This is the #bitcoin argument to #gold. https://t.co/799u4j43U2
801141462960177152,2016-11-22 19:13:03,RT @lopp: I've yet to see any indications that current txn backlog is a spam attack. Fees look fairly evenly distributed. https://t.co/WwCH…
800769939598610435,2016-11-21 18:36:45,"@jaesf @gavinandresen “Intelligence is the ability to hold 2 opposed ideas in the mind at the same time, and still function” F S Fitzgerald"
800734058963578880,2016-11-21 16:14:11,"@beetcoin @cointelegraph In the real world, with power law dynamics, it’s either near zero or &gt;70% i.e. dominance."
800723546364252161,2016-11-21 15:32:24,Of course 1% is a very optimistic number given only 35% of India has Internet access. https://t.co/YnqYfWbq9F
800712060510281729,2016-11-21 14:46:46,@bradmillscan CHECKSEQUENCEVERIFY - scripting opcode to lock bitcoins from spending until due time has elapsed. Allows payment channels.
800709516115382276,2016-11-21 14:36:39,#bitcoin #segwit adoption progress... https://t.co/fzL5QklYeF https://t.co/AM9v4hTdBq
800708156783370240,2016-11-21 14:31:15,The singularity is always 25 years away. LOL. https://t.co/rR6F6d869L
800704939966140416,2016-11-21 14:18:28,Is @gavinandresen hedging his bets? #diplomacy https://t.co/XAukljeMyM
800703562065924096,2016-11-21 14:13:00,@taoofsatoshi @dash_masternode Security = cost of an attack vs the attackable market cap. i.e. electricity cost. ASIC hash  count ≠ security
800688414806790144,2016-11-21 13:12:48,#bitcoin miners reward as a % of market cap = cost of 51% attack vs market cap that’s attackable. This is Bitcoin’s security. https://t.co/X82oKZzu8C
800530527291748352,2016-11-21 02:45:25,#bitcoin vs Nation States. Cryptocurrency wins. This is my response in a discussion with my fintech buddies. I always take the long view. https://t.co/dL35zyvyDT
800505045267554305,2016-11-21 01:04:10,8b to come online by 2022… https://t.co/GM33Fey3o4
800325250281979904,2016-11-20 13:09:43,"@AranDunkley Yeah, that sounds like a fail. Scandinavia in contrast are generally happy to pay their taxes as they see it coming back."
800310838854750208,2016-11-20 12:12:27,A test to see if democracy is strong is whether citizens feel good about paying taxes = the leadership is trusted to do what society wants.
800308871482871809,2016-11-20 12:04:38,"Out of all the #bitcoin TED talks I’ve seen, this has been the simplest explanation and most interesting regarding its future. https://t.co/MTCDvMK9xd"
800087784090279937,2016-11-19 21:26:07,"@imskipadinski sending funds out of India is the problem, but there’s a 11% opportunity for someone willing to fly in, sell BTC &amp; buy gold."
800079072894169088,2016-11-19 20:51:30,"#India prices above world average:
#Gold +9.5%
#Bitcoin +20.5%"
800066407056613377,2016-11-19 20:01:10,This image by @TheDietMatador is why I don’t care much for the #bitcoin price listed on @CoinMKTCap https://t.co/8qoULJoKi8
799879083773411328,2016-11-19 07:36:49,"RT @ashfontana: This is the best advice. This is it. Applies to career, love, parenting, learning, everything. https://t.co/f5xvAakvAy"
799768539267637249,2016-11-19 00:17:33,RT @VinnyLingham: I don't think the market fully appreciates how much money is about to flow into Bitcoin over the next month... #india #tr…
799609028645003265,2016-11-18 13:43:43,"RT @dykstranet: If Indian individuals ignored Modi's statements and trusted each other on bank note validity, there would be no chaos in In…"
799532953202212865,2016-11-18 08:41:25,2hr queues at banks in India. $60 cap on swapping obsolete 2000INR notes. 20% haircut on cleaning blackmarket funds. https://t.co/6WA1ubbrZi
799486676804534272,2016-11-18 05:37:32,@nasirkhalid007 140 char limit strikes again. You can go to Wikipedia to fill in the rest.
799437210277670912,2016-11-18 02:20:58,@CryptXO @Cpzhao the two are linked by your last factor -&gt; Price which is global. Global interest needs to track global price.
799385734226460673,2016-11-17 22:56:25,@cryptxo @cpzhao They didn’t use Google in Oct 2013 either.
799384059960967168,2016-11-17 22:49:46,"@Cpzhao I like responding with data... This is #bitcoin interest over time, by Google Trends. https://t.co/LrMm6OM6Xj"
799382977776001028,2016-11-17 22:45:28,"If Bitcoin was a company…
$9b LG
$12b #Bitcoin  &lt;-- we are here
$20b Panasonic
$28b Sony
$32b Foxconn
$50b HP
$120b IBM
$140b Intel"
799377041107759104,2016-11-17 22:21:52,"@sanfran2993 in USD, it’s $1600, but yes 10,000CNY could be psychological resistance too"
799375143508160512,2016-11-17 22:14:20,"If everyone is thinking India is running towards #bitcoin, think again. Take a look at @LocalBitcoin volume on the streets. 1yr chart. https://t.co/b04ra9dQxd"
799354099112112128,2016-11-17 20:50:43,"If BTCCNY can generate sufficient volume and clear 5300 resistance, we contesting a #bitcoin ATH v soon. Not convinced it'll be this week. https://t.co/q63DIOGjtJ"
799350021132910593,2016-11-17 20:34:30,"“#Bitcoin Unlimited is non-functional, untested, partially implemented” @ViaBTC’s AMA gets some hard questions: https://t.co/rdlXv7EdeY https://t.co/Jjo01Xwwl6"
799052225192415232,2016-11-17 00:51:10,RT @TuurDemeester: Another incentive for the Indian black market to adapt. https://t.co/fHd1UKPsz1
798943638730346497,2016-11-16 17:39:41,@Datavetaren #bitcoin is a failed failed experiment.
798864026520301568,2016-11-16 12:23:20,"@wherestrentnow @kathrynmyronuk put on that wall, take a leap of faith and be illogical and irrational, says Kirk to Spock"
798861437858758656,2016-11-16 12:13:03,"RT @cnLedger: #Bitcoin &amp; #Blockchain on today's PEOPLE'S DAILY, China's biggest and official newspaper!
https://t.co/VHK6PxNSiu https://t.c…"
798412477197418497,2016-11-15 06:29:03,@sanfran2993 2017-2019
798373468551024640,2016-11-15 03:54:02,#bitcoin lifecycle: crypto-anarchists → drug addicts → libertarians → pioneer investors → Wall Street → consumers. Payments = last. Ironic! https://t.co/9cKmbTHR08
798371399744135168,2016-11-15 03:45:49,"@thefilterlive @localbitcoins yes, totally! Analysis to come later this week :-)"
798143841085755392,2016-11-14 12:41:35,@ARKInvest says a #bitcoin ETF could create a Nov 2013 style price bubble. Concludes it is too soon for an ETF. https://t.co/zFiY6vE6TJ https://t.co/dVZyb9KymW
798133878745481216,2016-11-14 12:01:59,"@alistairmilne, I tend to agree with @ungalema - no rumblings on the streets of LocalBitcoin yet. Not even a blip. https://t.co/XQiOGU5oLa"
798079895318372352,2016-11-14 08:27:29,@beetcoin actually part of this study is to gauge how legit the zero fee markets are in China using the other two as a baseline
798072965879345153,2016-11-14 07:59:57,#bitcoin weekly volume. Exchanges vs Blockchain vs On the street (@LocalBitcoins). My article on BTC volume vs FOREX markets coming soon… https://t.co/pYPnMh3YEI
797764436345794560,2016-11-13 11:33:58,"RT @htgbitcoins: What's the difference between an #ICO, #Crowdsale, and a #Presale? Here's a useful vend diagram by @dangermouse117 to expl…"
797428492644204544,2016-11-12 13:19:02,RT @Burnt_Out_Darth: Seems legit. https://t.co/jhYaKu6hd9
797072115597905920,2016-11-11 13:42:55,"RT @SunnyStartups: ""Buy Bitcoin"" on google trends in India. https://t.co/1mPmJee6JX"
797066892263337985,2016-11-11 13:22:10,RT @YesCalifornia: CALIFORNIA: Are you ready to secede from the United States? #Calexit
797066497684226048,2016-11-11 13:20:36,@bradmillscan @WorthWray @TuurDemeester looks like a cup and handle formation in the making is what immediately comes to mind
796957658301333504,2016-11-11 06:08:07,@bradmillscan @barrysilbert not since 2008.
796956872192331776,2016-11-11 06:04:59,"#bitcoin and USD will do well as uncertainty builds and the EUR collapses. Gold will have its day in the years ahead too, but not yet. https://t.co/5J4ClA6Dxw"
796732418526879744,2016-11-10 15:13:05,@jimihendrixson yeah that's the ultimate goal
796577274564734976,2016-11-10 04:56:36,@factom I hear you are paying companies to notarise on your chain. Any response to that rumour?
796576380645359617,2016-11-10 04:53:03,RT @eHardinda: There's a very real possibility of cuts to space exploration (SLS &amp; Orion) &amp; climate change research! #NASA https://t.co/kNC…
796576154337447937,2016-11-10 04:52:09,@AdamCrouchley @roddrury not all financial wins are wins to society.
796575465238429696,2016-11-10 04:49:25,@n074v41L4BL34u plotly.js
796547193070960640,2016-11-10 02:57:04,"RT @lopp: @balajis @nntaleb You know who got it right? Not who, but what: https://t.co/rPToCfoQNZ"
796318841018028032,2016-11-09 11:49:41,LOL. https://t.co/ufS9JQqv5Z
796316548977676288,2016-11-09 11:40:34,"Wow, maybe Obama really was the last president of the US as predicted decades ago. Stranger than fiction. https://t.co/IMu6qIW4om"
796303077309489152,2016-11-09 10:47:02,@rogerkver what if you had bought OneCoin? LOL.
796186778860277760,2016-11-09 03:04:55,RT @FT: LATEST: Donald Trump gathers pace and the Mexican peso goes through the floor https://t.co/pd5c2b7ZAC https://t.co/ItWQzGwoCy
795893129492643841,2016-11-08 07:38:03,"Exactly! “Founders w/ ideas that would struggle to raise a $500,000 seed round from experienced venture capital funds are raising millions” https://t.co/WPASVKvrZk"
795618256102965249,2016-11-07 13:25:48,RT @fluffyponyza: 99% of altcoins are just poorly thought through variations on a theme their creators don't understand.
795319317927641088,2016-11-06 17:37:56,@leoncfu my results show active management beats passive for shitcoin markets. It's a different result from mature stock markets.
795318640560087040,2016-11-06 17:35:14,"@tradewithdave I was counting Bruce Fenton 3x with @Wayne_Chain time tunnel multiplexing. See 2001 Space Odessey, final scenes."
795316590644326400,2016-11-06 17:27:06,@leoncfu the UI of an index investment is passive. Underlying rebalances are taken care of at minimal fees to investor due to passive nature
795315884327739394,2016-11-06 17:24:17,@tradewithdave @Pogue @Wayne_Chain @YouTube LOL. Only the global audience of 3 BU listeners will get that joke.
795313857908510720,2016-11-06 17:16:14,"@leoncfu ICOs are pump and dumps usually, with good returns if you can pick the right ones and exit. Not great for long term HODL investors."
795309028788162560,2016-11-06 16:57:03,RT @Pogue: A very important film trailer today: https://t.co/t7kKPnWKH6
795306230315028480,2016-11-06 16:45:56,"@leoncfu your last comment says it, BTC is tiny compared to traditional markets, lots of growth left. Traditional hedge funds coming 2017"
795301890015707136,2016-11-06 16:28:41,"@leoncfu If you plot the long term returns of #bitcoin, it easily exceeds 18% compounding figure for a basket of alts. BTC is ~150%"
795300038989623297,2016-11-06 16:21:19,@leoncfu in startups a post IPO company is less risky than a basket of 24 seed and 1 series A ventures. Networks effects of #bitcoin huge.
795280549497618432,2016-11-06 15:03:53,"@leoncfu Have to beat BTC which is higher returning passive. Vetting needed to get 750 down to 25 contenders, per your seed starting point."
795270025779101696,2016-11-06 14:22:04,@leoncfu Agreed. If you actively vet 700+ down to a few contenders that deserve seed like angels do. Vetting makes it a managed portfolio.
795180160064458752,2016-11-06 08:24:58,@dykstranet We see this every day as alt-coins are pumped and dumped by whales. These are all ponzi forces in action.
795179481291862016,2016-11-06 08:22:16,@dykstranet markets cannot provide accurate price discovery with no information (e.g. new “alt-coin” tech). They become pure speculations.
795178197797044224,2016-11-06 08:17:10,"@dykstranet if potential never arrives, it fits a ponzi signature. Even bubbles are ponzis. World Bank Report https://t.co/veQsv4heD4 https://t.co/2ygnpCXLcv"
795160034246131712,2016-11-06 07:05:00,"@dykstranet But there is no value initially, unless it’s backed. Its simply a promise of future value."
795158845815300096,2016-11-06 07:00:16,"@dykstranet “naturally occurring Ponzis” are not deliberately fraudulent, and not necessarily bad. World Bank: https://t.co/D766vOhs7U"
795156764064780288,2016-11-06 06:52:00,"@dykstranet You got it, original investors exit at later rounds, some even at IPO back then. Parody: https://t.co/ewFPAXEQ7s"
795153379504701440,2016-11-06 06:38:33,@dykstranet BTC was a ponzi until it found utility. Dotcom era was ladened with ponzis. The model gets dangerous in big numbers.
795125086378307584,2016-11-06 04:46:07,"@southtopia well if enough people want it, I’ll go to the hassle of running some."
795110333023039488,2016-11-06 03:47:30,LMAO! Look at my profile pic on this French #bitcoin blog. https://t.co/1HirY1GFYQ I’m looking more like @VinnyLingham than ever. https://t.co/ZYpbsbHd9f
794921658632937473,2016-11-05 15:17:47,RT @coreyspowell: On a happier note: two extraordinary bubbles in deep space. https://t.co/7KwxwxEZno and https://t.co/rppoxhqRZU https://t…
794904022578655232,2016-11-05 14:07:42,"@tradewithdave Here ya go Dave, 700 Bitcoin forks ready to be “handed back to the community”. https://t.co/M5O4y2NShE"
794879450215124992,2016-11-05 12:30:03,@dykstranet So he’s saying future business models will be natural ponzis. I can see a swing back to centralisation models after that.
794804971396964352,2016-11-05 07:34:06,@dykstranet @barrysilbert @DCGco 11. OneCoin diversifies to more countries.
794732316841033728,2016-11-05 02:45:24,"@hq83bnn9 The article names the top/bottom, but in all fairness, alts are pitching usefulness, none have found meaningful utility/adoption"
794731816028471297,2016-11-05 02:43:25,"@matthew_c_beck I’m using plotly.js - thanks for the awesome work @plotlygraphs, you guys rock."
794704772540469248,2016-11-05 00:55:57,"I ♥︎ @longnow time scales. 500yrs of share prices. Look at the effect of the Industrial Revolution, what will it be for the Post Industrial? https://t.co/pyA3nQL66o"
794578008614932480,2016-11-04 16:32:14,Let’s apply the lessons learnt from startup investing and the dotcom bubble to alt-coins and #bitcoin. https://t.co/oFakCagioQ https://t.co/7is78eZ3Ei
794543530555232256,2016-11-04 14:15:14,"@divraj yes I think so. I like the analogy to startups in the 90s, add .com (blockchain) to your name, get millions easily, then collapse."
794446752933822464,2016-11-04 07:50:40,"@coinfund_io @thisisnuse on alts out-performing #bitcoin in 2015, here’s the data …  https://t.co/dawia8kxkZ"
794437236167032832,2016-11-04 07:12:51,18 altcoins have achieved a yearly average market cap of $5m or above. This is how they have performed against #bitcoin https://t.co/zGSMI6Lvhy
794387747322462208,2016-11-04 03:56:12,@ThisIsNuse with @Wayne_Chain time travelling blockchain technology of course.
794369860004298752,2016-11-04 02:45:07,This is the funniest #bitcoin podcast intro ever! https://t.co/L7bQMbIcqQ
794368822840991744,2016-11-04 02:41:00,@ThisIsNuse the starting point was day 1 for all coins. Filtered by the ones that eventually made it to $250k. Else it would be much worse.
794276378216517632,2016-11-03 20:33:40,"@coinfund_io I did, the original index sims answers that one. They were compared at the time of actual performance."
794275289115168768,2016-11-03 20:29:20,"@coinfund_io That was the point of it all. To normalise their growth, comparing their performance in days from the start of their float."
794273974104440832,2016-11-03 20:24:06,"@coinfund_io there’s no distinction in this plot. If there’s a token and it exceeds $250k market cap, then it’s on the plot."
794267074004713473,2016-11-03 19:56:41,@coinfund_io you can take this article as to my thoughts on passive vs active in our last conversation. Active is the only way to go. https://t.co/U9LmGFks4m
794261218080866305,2016-11-03 19:33:25,The reason why passive HODL alt-coin index funds have a hard time beating #bitcoin. Data visualisation of 118 coins. https://t.co/lq2Smk9hLY https://t.co/XiHO1Mf3uO
794165510350868482,2016-11-03 13:13:07,@Datavetaren another misinformed FUD article. I hope they keep at it as I haven't finished loading up the truck.
794145644738813952,2016-11-03 11:54:10,Little know fact. #segwit fixes #bitcoin’s “fee attack” vulnerability on hardware wallets. https://t.co/sJoiluEXqR
794109423753068544,2016-11-03 09:30:15,"@bitsquare_ yes true. I would suggest increasing the limits, right now your exchange is not very useful. But I check it periodically to see."
794061402885464064,2016-11-03 06:19:26,@bitsquare_ @krakenfx Sad thing is even Bitsquare suffers from this issue with fiat↔BTC. The money transmitter locked it up: @paycashnews
793851932150341634,2016-11-02 16:27:04,"Disgusted w/ @krakenfx &amp; @PayCashNews. Locked my $25k wire 2wks &amp; still locked, during a +15% #bitcoin run. Which exchanges are best? #ttmo"
793820477764489216,2016-11-02 14:22:05,"@joshmh It’s easy to develop privacy tech and release a network, 1000x harder to get user traction and economic scale in a meaningful way."
793820176386961408,2016-11-02 14:20:53,"@joshmh ZEC is a fork of BTC w/ zk-snark. 2017 will see it and other privacy protocols on #bitcoin layer-2. BTC network effects, 7 yrs ahead"
793805344166203392,2016-11-02 13:21:56,"@joshmh LOL, I doubt $ZEC will last more than a few months in a meaningful way."
793670765316968448,2016-11-02 04:27:10,Equals exponential deflation if you're in #bitcoin - fiat currency instability and collapse not even factored. https://t.co/8bpYLFTU5d
793409438824603648,2016-11-01 11:08:45,@a3456gf @RoadStress @TomReichhart @sharkybit capacity is about to do exponential. It'll never scale without multiplexing. In 3 months IMO
793399706034409472,2016-11-01 10:30:05,@JaEsf I wish. All about China exiting a devaluing yuan. Plus the correlation of BTC pump followed by alt pump looks totally broken.
793397493501267968,2016-11-01 10:21:17,@JaEsf shame eh? I was bullish on them until the data told me I was stupid.
793343129030041600,2016-11-01 06:45:16,RT @MobDonkey: Nice info @dangermouse117 https://t.co/xNLahF7Rpj
793341247146471424,2016-11-01 06:37:47,"If #bitcoin’s price was a story, it might look something like this: (PS. Rough Metcalfe Law valuation is here https://t.co/7qKeUIjmFa) https://t.co/rBk0DW1QOQ"
793296543990226945,2016-11-01 03:40:09,"RT @RaoulGMI: Three observations - 3,  #bitcoin, if it breaks $800 and the neckline of the inverse head and shoulders, it is going to $1500…"
793241698633588736,2016-11-01 00:02:13,Wow. $6.3b volume #bitcoin excluding OTC. Liquidity &gt;50% of marketcap. ~0.5% of EURUSD volume. I should plot a prediction curve on these. https://t.co/862odUJv1J
793228954769371136,2016-10-31 23:11:34,@cguida6 probably a good exercise for a simulation with some realistic numbers. But this should give you some idea of the growth ceiling... https://t.co/IPfroNVVQX
793086051724165120,2016-10-31 13:43:44,@__Wintermute_ @moneytrigz true that.
793080381633335302,2016-10-31 13:21:12,@AranDunkley yes exactly. Mycelium will be out with that one real soon. Pretty sure ring sigs and zk-snark implementations coming too.
793075939483668482,2016-10-31 13:03:33,"#Bitcoin Layer 2 privacy is gonna be big in 2017. ZCash, XMR and many others will struggle to gain economic network effects. https://t.co/jy6MiyND4K"
793045086804119552,2016-10-31 11:00:57,@Daniel_Plante @joshmh @TuurDemeester Overthinking #bitcoin? LOL. Go and tell it to Jung. https://t.co/Gc0125zDzb
793001843899011073,2016-10-31 08:09:07,@fluffyponyza @VitalikButerin 15%  to merchants is quite ingenious to drive a payment coin.
